engine,action_id,run_id,payment_intent_id,related_attempt_id,action_type,retry_number,scheduled_for,executed_at,created_at,outcome,reason,schedule_reason,failure_code,failure_reason,payment_method,customer_declined,amount,cost,expected_recovery,metadata_json,source
BASELINE,24a05afe-7545-4828-ae8b-8bdd7c6917e9,b03c9435-7d22-4661-9631-eb6061fe7f2c,af8e658f-1d28-4bbb-a4f4-dcfc7b8bccd0,,RETRY,2,2024-12-15T18:00:00+00:00,2026-09-04T11:59:09.820835+00:00,2026-09-04T11:59:09.052557+00:00,SUCCESS,retry_scheduled,retry_scheduled,NETWORK_ERROR,Network / connectivity failure,UPI,False,14309.78,,,"{'outcome': 'SETTLED', 'intent_id': 'af8e658f-1d28-4bbb-a4f4-dcfc7b8bccd0', 'person_id': '8affe99d-4807-4a22-a7c7-0190de2493ae', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:09.820835+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '1f466c03-681d-437b-91f5-148bddfb42c3', 'failure_timestamp': '2024-12-15T06:00:00+00:00', 'primary_account_id': 'de925688-6dd9-4f02-a306-d0400f5af05b'}",lifetime
BASELINE,98014571-60f5-49bb-b43a-fba8f07a2925,b03c9435-7d22-4661-9631-eb6061fe7f2c,0eec5ba1-ded6-4860-8c21-d9b366b6bf08,,RETRY,1,2024-12-15T06:00:00+00:00,2026-09-04T11:59:09.010804+00:00,2026-09-04T11:59:08.677949+00:00,SUCCESS,retry_scheduled,retry_scheduled,ISSUER_DECLINE,Temporary decline by issuing bank,NETBANKING,False,1678.83,,,"{'outcome': 'SETTLED', 'intent_id': '0eec5ba1-ded6-4860-8c21-d9b366b6bf08', 'person_id': '80e4ce41-b704-4294-bb20-28d81a1d587b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:09.010804+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '8b8de914-62e2-433a-b57d-8bc885afe6ef', 'failure_timestamp': '2024-12-14T18:00:00+00:00', 'primary_account_id': '03bef64b-6d0b-48f0-b20d-0e0f7f6b286e'}",lifetime
BASELINE,827b47bd-6aa3-4428-b5a0-d6d47d52e669,b03c9435-7d22-4661-9631-eb6061fe7f2c,86a34fc7-96da-4f13-94b8-6bae32bd0fda,,RETRY,2,2024-12-13T16:00:00+00:00,2026-09-04T11:59:07.319604+00:00,2026-09-04T11:59:06.647259+00:00,SUCCESS,retry_scheduled,retry_scheduled,NETWORK_ERROR,Network / connectivity failure,UPI,False,8792.41,,,"{'outcome': 'SETTLED', 'intent_id': '86a34fc7-96da-4f13-94b8-6bae32bd0fda', 'person_id': '84ce8164-d5d2-4811-8a6a-69f9791afc51', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:07.319604+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'a6387f55-2811-45da-9e13-e184cd37157c', 'failure_timestamp': '2024-12-13T04:00:00+00:00', 'primary_account_id': 'b8b3eb0a-ac64-4cbd-9cb0-40789fde9e12'}",lifetime
BASELINE,de8f6279-3f32-4806-b29b-82e9a4384106,b03c9435-7d22-4661-9631-eb6061fe7f2c,83154013-103d-4d19-a9e5-4a5d535ab54a,,RETRY,1,2024-12-13T04:00:00+00:00,2026-09-04T11:59:06.589416+00:00,2026-09-04T11:59:06.137706+00:00,SUCCESS,retry_scheduled,retry_scheduled,NETWORK_ERROR,Network / connectivity failure,UPI,False,2271.50,,,"{'outcome': 'SETTLED', 'intent_id': '83154013-103d-4d19-a9e5-4a5d535ab54a', 'person_id': '10400c60-2a37-49d9-95d6-b505d25e93ab', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:06.589416+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '966cabb4-c9aa-4e90-9e34-341d379b9074', 'failure_timestamp': '2024-12-12T16:00:00+00:00', 'primary_account_id': 'cdad75f0-c964-4fec-8faa-7ce65a15a5d9'}",lifetime
BASELINE,98f617a2-65ad-4538-9ae1-dc751281bba7,b03c9435-7d22-4661-9631-eb6061fe7f2c,d6ad4b60-c18c-44b9-94df-54902be1dde7,,RETRY,1,2024-12-13T01:00:00+00:00,2026-09-04T11:59:06.552463+00:00,2026-09-04T11:59:05.947293+00:00,SUCCESS,retry_scheduled,retry_scheduled,CANCELLED,Customer cancelled / abandoned,UPI,False,1238.73,,,"{'outcome': 'SETTLED', 'intent_id': 'd6ad4b60-c18c-44b9-94df-54902be1dde7', 'person_id': '10400c60-2a37-49d9-95d6-b505d25e93ab', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:06.552463+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '406d168b-9c27-4d6b-84a3-aa5e4fc92d7a', 'failure_timestamp': '2024-12-12T13:00:00+00:00', 'primary_account_id': 'cdad75f0-c964-4fec-8faa-7ce65a15a5d9'}",lifetime
BASELINE,9595cb0d-61f8-495d-81cd-eaa4677cc4b9,b03c9435-7d22-4661-9631-eb6061fe7f2c,53ad9ef0-5441-4d1d-91a7-81cee61aaf28,,RETRY,1,2024-12-12T07:00:00+00:00,2026-09-04T11:59:05.398436+00:00,2026-09-04T11:59:05.058963+00:00,SUCCESS,retry_scheduled,retry_scheduled,NETWORK_ERROR,Network / connectivity failure,CARD,False,1730.27,,,"{'outcome': 'SETTLED', 'intent_id': '53ad9ef0-5441-4d1d-91a7-81cee61aaf28', 'person_id': '0d5bf0f6-92fc-4be5-8147-c744806282d2', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:05.398436+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'cac2704b-3f11-4de3-aa1a-6252d3f4eae8', 'failure_timestamp': '2024-12-11T19:00:00+00:00', 'primary_account_id': '9247b9e4-c17d-4efd-9482-17c8a9affd2d'}",lifetime
BASELINE,be16a138-ce7a-4799-814a-90908a417bec,b03c9435-7d22-4661-9631-eb6061fe7f2c,114228c5-0c59-44fa-ad70-e327b1529612,,RETRY,1,2024-12-12T07:00:00+00:00,2026-09-04T11:59:05.399184+00:00,2026-09-04T11:59:05.055842+00:00,SUCCESS,retry_scheduled,retry_scheduled,ISSUER_DECLINE,Temporary decline by issuing bank,UPI,False,3756.46,,,"{'outcome': 'SETTLED', 'intent_id': '114228c5-0c59-44fa-ad70-e327b1529612', 'person_id': 'f4c8d1ed-d111-4698-97db-7f8ae6e42a55', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:05.399184+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '0a8fbc40-6c69-4ac6-b098-dcdec6c1ec3f', 'failure_timestamp': '2024-12-11T19:00:00+00:00', 'primary_account_id': 'afa7359d-4c96-4ef9-9dda-de4089c46305'}",lifetime
BASELINE,2a5d9c9c-1606-4399-ae36-197f5830dfec,b03c9435-7d22-4661-9631-eb6061fe7f2c,3c3b8230-850c-46e3-9286-d01a292a5dc2,,RETRY,1,2024-12-12T03:00:00+00:00,2026-09-04T11:59:05.348037+00:00,2026-09-04T11:59:04.799583+00:00,SUCCESS,retry_scheduled,retry_scheduled,RISK_DECLINE,Blocked for suspected fraud / risk,UPI,False,3218.92,,,"{'outcome': 'SETTLED', 'intent_id': '3c3b8230-850c-46e3-9286-d01a292a5dc2', 'person_id': '1e88f024-3b73-44dc-ac9d-26c157fc8311', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:05.348037+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '26061041-08ff-48f0-942e-c123d214dcc6', 'failure_timestamp': '2024-12-11T15:00:00+00:00', 'primary_account_id': '19d87f37-7ce0-4359-98d1-a797b015f80d'}",lifetime
BASELINE,fa4a5028-943c-435a-8878-3f1070709583,b03c9435-7d22-4661-9631-eb6061fe7f2c,6df70f00-7af2-4e5e-aa62-e8afd5bff9ed,,RETRY,1,2024-12-12T02:00:00+00:00,2026-09-04T11:59:05.325722+00:00,2026-09-04T11:59:04.713459+00:00,SUCCESS,retry_scheduled,retry_scheduled,INVALID_DETAILS,Incorrect payment details (CVV/account),UPI,False,3792.14,,,"{'outcome': 'SETTLED', 'intent_id': '6df70f00-7af2-4e5e-aa62-e8afd5bff9ed', 'person_id': '71803335-ef03-4552-813c-a20c5c919fea', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:05.325722+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '6f7e77f3-b3ef-48a3-9d11-ce4d764c2bb6', 'failure_timestamp': '2024-12-11T14:00:00+00:00', 'primary_account_id': 'b1073d85-67ed-4e42-b8ea-e6a49a739f1c'}",lifetime
BASELINE,e545dc6e-ba05-4f2c-945c-9297ccaf24a2,b03c9435-7d22-4661-9631-eb6061fe7f2c,5bf82afd-e323-46ec-b231-cbfc5d1b94bb,,RETRY,1,2024-12-11T23:00:00+00:00,2026-09-04T11:59:05.290310+00:00,2026-09-04T11:59:04.417134+00:00,SUCCESS,retry_scheduled,retry_scheduled,NETWORK_ERROR,Network / connectivity failure,UPI,False,2270.54,,,"{'outcome': 'SETTLED', 'intent_id': '5bf82afd-e323-46ec-b231-cbfc5d1b94bb', 'person_id': '04ce9401-84d5-4ca8-9a21-6a7162da843f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:05.290310+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'dbde6aa6-92a4-4bbf-8ef9-f1af6acbe2a2', 'failure_timestamp': '2024-12-11T11:00:00+00:00', 'primary_account_id': '5e686fcb-400a-4d09-b35b-4cee84db995b'}",lifetime
BASELINE,f5d06b57-fcce-47a8-9fb9-269a43083d2a,b03c9435-7d22-4661-9631-eb6061fe7f2c,081a69f1-d674-4414-a9cd-47ae63f544e2,,RETRY,1,2024-12-11T07:00:00+00:00,2026-09-04T11:59:04.133169+00:00,2026-09-04T11:59:03.786183+00:00,SUCCESS,retry_scheduled,retry_scheduled,ISSUER_DECLINE,Temporary decline by issuing bank,UPI,False,3875.41,,,"{'outcome': 'SETTLED', 'intent_id': '081a69f1-d674-4414-a9cd-47ae63f544e2', 'person_id': '13632a86-1805-46ca-99f7-95e8d7028a1b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:04.133169+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '75ef7a0a-63bb-451a-ab3d-f05f69a71ec1', 'failure_timestamp': '2024-12-10T19:00:00+00:00', 'primary_account_id': '065bac40-30a8-46fa-a191-5280af59359e'}",lifetime
BASELINE,729b1a31-84e9-4449-9418-d376a5887f4e,b03c9435-7d22-4661-9631-eb6061fe7f2c,034c9c97-a210-46e6-b20c-3b181d0cc019,,RETRY,1,2024-12-11T05:00:00+00:00,2026-09-04T11:59:04.067036+00:00,2026-09-04T11:59:03.617266+00:00,SUCCESS,retry_scheduled,retry_scheduled,LIMIT_EXCEEDED,Transaction / daily limit exceeded,UPI,False,4425.00,,,"{'outcome': 'SETTLED', 'intent_id': '034c9c97-a210-46e6-b20c-3b181d0cc019', 'person_id': '6a9faab1-23da-426a-aa8d-112190f7cf93', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:04.067036+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'c96fa1b7-38fb-419d-93c1-4b54c0848577', 'failure_timestamp': '2024-12-10T17:00:00+00:00', 'primary_account_id': 'c5bfdeee-a18c-4e0d-9b71-948bc51083e0'}",lifetime
BASELINE,eaaed8df-114d-4864-b2fc-8032953a0fc1,b03c9435-7d22-4661-9631-eb6061fe7f2c,f170a37d-379b-4e85-89bb-9255e3b34120,,RETRY,1,2024-12-10T22:00:00+00:00,2026-09-04T11:59:03.890242+00:00,2026-09-04T11:59:03.040809+00:00,SUCCESS,retry_scheduled,retry_scheduled,ISSUER_DECLINE,Temporary decline by issuing bank,UPI,False,11478.27,,,"{'outcome': 'SETTLED', 'intent_id': 'f170a37d-379b-4e85-89bb-9255e3b34120', 'person_id': 'df685267-87f3-469a-85aa-d8664a50731f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:03.890242+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'c2ac8bc4-6719-432d-9713-994ad2d624ef', 'failure_timestamp': '2024-12-10T10:00:00+00:00', 'primary_account_id': '1fe962ab-2ec6-4f46-9f4b-a348f6be0c18'}",lifetime
BASELINE,5366eb29-fbb2-4192-9cb0-897d33ea8283,b03c9435-7d22-4661-9631-eb6061fe7f2c,cf98fce0-8d82-4642-be57-aa1f4e7f0379,,RETRY,1,2024-12-10T02:00:00+00:00,2026-09-04T11:59:02.804026+00:00,2026-09-04T11:59:02.167843+00:00,SUCCESS,retry_scheduled,retry_scheduled,NETWORK_ERROR,Network / connectivity failure,CARD,False,1208.90,,,"{'outcome': 'SETTLED', 'intent_id': 'cf98fce0-8d82-4642-be57-aa1f4e7f0379', 'person_id': 'a2d72a48-dfbb-4bcc-925d-503e9434e20c', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:02.804026+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'a3aed2f7-f445-45bc-91ba-7016f726da49', 'failure_timestamp': '2024-12-09T14:00:00+00:00', 'primary_account_id': 'ecf7b53f-e173-44a1-bc38-42b3d9c64449'}",lifetime
BASELINE,81d189c2-9b67-4780-b12b-8972d937dff8,b03c9435-7d22-4661-9631-eb6061fe7f2c,ca09b8d2-e9f5-40db-81b5-f00e619cae41,,RETRY,1,2024-12-10T01:00:00+00:00,2026-09-04T11:59:02.778681+00:00,2026-09-04T11:59:02.076630+00:00,SUCCESS,retry_scheduled,retry_scheduled,NETWORK_ERROR,Network / connectivity failure,UPI,False,3548.92,,,"{'outcome': 'SETTLED', 'intent_id': 'ca09b8d2-e9f5-40db-81b5-f00e619cae41', 'person_id': '0d5bf0f6-92fc-4be5-8147-c744806282d2', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:02.778681+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'b49af521-b7af-44c7-aa08-230f625f0180', 'failure_timestamp': '2024-12-09T13:00:00+00:00', 'primary_account_id': '9247b9e4-c17d-4efd-9482-17c8a9affd2d'}",lifetime
BASELINE,1fb13b69-348f-4446-9779-5eb2187f1f08,b03c9435-7d22-4661-9631-eb6061fe7f2c,a4aabfa6-a59b-4e0f-ae02-82f8399f9437,,RETRY,1,2024-12-09T23:00:00+00:00,2026-09-04T11:59:02.744688+00:00,2026-09-04T11:59:01.838788+00:00,SUCCESS,retry_scheduled,retry_scheduled,ISSUER_DECLINE,Temporary decline by issuing bank,UPI,False,3122.07,,,"{'outcome': 'SETTLED', 'intent_id': 'a4aabfa6-a59b-4e0f-ae02-82f8399f9437', 'person_id': '10400c60-2a37-49d9-95d6-b505d25e93ab', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:02.744688+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '2029ddf6-e5e9-4dc7-88a7-38c67a4c7358', 'failure_timestamp': '2024-12-09T11:00:00+00:00', 'primary_account_id': 'cdad75f0-c964-4fec-8faa-7ce65a15a5d9'}",lifetime
BASELINE,752e27c8-c0be-45e5-b2ea-717062a8f219,b03c9435-7d22-4661-9631-eb6061fe7f2c,b8f0b520-71c1-402a-9b6b-8b0635c34c43,,RETRY,1,2024-12-09T06:00:00+00:00,2026-09-04T11:59:01.513105+00:00,2026-09-04T11:59:01.231340+00:00,SUCCESS,retry_scheduled,retry_scheduled,RISK_DECLINE,Blocked for suspected fraud / risk,UPI,False,949.68,,,"{'outcome': 'SETTLED', 'intent_id': 'b8f0b520-71c1-402a-9b6b-8b0635c34c43', 'person_id': '2c361da2-830d-4e24-bd51-c8f1e37898a0', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:01.513105+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'ceb73685-acd8-4175-af53-52d753c4b2fa', 'failure_timestamp': '2024-12-08T18:00:00+00:00', 'primary_account_id': '940bfa6a-8779-41db-8911-863605662559'}",lifetime
BASELINE,b7652b8a-1bb6-4cef-8646-c2c177c5ee44,b03c9435-7d22-4661-9631-eb6061fe7f2c,812fe79b-3664-40ea-b25c-4cdbb1e718f9,,RETRY,1,2024-12-09T02:00:00+00:00,2026-09-04T11:59:01.471883+00:00,2026-09-04T11:59:00.928531+00:00,SUCCESS,retry_scheduled,retry_scheduled,INVALID_DETAILS,Incorrect payment details (CVV/account),CARD,False,1263.60,,,"{'outcome': 'SETTLED', 'intent_id': '812fe79b-3664-40ea-b25c-4cdbb1e718f9', 'person_id': '34d5faa7-315f-4eec-be8f-7d0b0d32bd41', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:01.471883+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'e003b7a5-4d5b-49bd-a2f6-915c7b50ce06', 'failure_timestamp': '2024-12-08T14:00:00+00:00', 'primary_account_id': '25e4b74e-0ef1-4b1a-a647-10cc07e9f119'}",lifetime
BASELINE,5a5e923a-b511-4585-8cc0-848a6ce30cee,b03c9435-7d22-4661-9631-eb6061fe7f2c,03374f85-4f16-4cf2-83fe-a89aa981968d,,RETRY,1,2024-12-08T22:00:00+00:00,2026-09-04T11:59:01.377176+00:00,2026-09-04T11:59:00.539033+00:00,SUCCESS,retry_scheduled,retry_scheduled,LIMIT_EXCEEDED,Transaction / daily limit exceeded,UPI,False,4730.89,,,"{'outcome': 'SETTLED', 'intent_id': '03374f85-4f16-4cf2-83fe-a89aa981968d', 'person_id': '09aad987-d560-40f3-9018-be568170f750', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:01.377176+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'f795665e-6a1f-43ae-bc18-bea09c40ca25', 'failure_timestamp': '2024-12-08T10:00:00+00:00', 'primary_account_id': '2f1e894d-f59c-45c3-9370-62024fd24da9'}",lifetime
BASELINE,908fc9b0-c810-45b9-954b-195cdb50b767,b03c9435-7d22-4661-9631-eb6061fe7f2c,992d2fe7-54df-440c-813b-523f4b5d0aca,,RETRY,1,2024-12-08T08:00:00+00:00,2026-09-04T11:59:00.355249+00:00,2026-09-04T11:59:00.153837+00:00,SUCCESS,retry_scheduled,retry_scheduled,TIMEOUT,Bank response timed out / unknown outcome,UPI,False,27349.47,,,"{'outcome': 'SETTLED', 'intent_id': '992d2fe7-54df-440c-813b-523f4b5d0aca', 'person_id': '80e4ce41-b704-4294-bb20-28d81a1d587b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:00.355249+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '1a503852-ab4e-4ea5-8347-71def59e265f', 'failure_timestamp': '2024-12-07T20:00:00+00:00', 'primary_account_id': '03bef64b-6d0b-48f0-b20d-0e0f7f6b286e'}",lifetime
BASELINE,5bb1b160-9314-49f4-be89-0992513dce3b,b03c9435-7d22-4661-9631-eb6061fe7f2c,659fca3b-d63a-4b26-9564-5558c7b5cd9a,,RETRY,1,2024-12-08T08:00:00+00:00,2026-09-04T11:59:00.356251+00:00,2026-09-04T11:59:00.149171+00:00,SUCCESS,retry_scheduled,retry_scheduled,ISSUER_DECLINE,Temporary decline by issuing bank,UPI,False,4425.00,,,"{'outcome': 'SETTLED', 'intent_id': '659fca3b-d63a-4b26-9564-5558c7b5cd9a', 'person_id': '6a9faab1-23da-426a-aa8d-112190f7cf93', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:00.356251+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '7e5df15d-a08e-4f69-af59-efa8f560fae8', 'failure_timestamp': '2024-12-07T20:00:00+00:00', 'primary_account_id': 'c5bfdeee-a18c-4e0d-9b71-948bc51083e0'}",lifetime
BASELINE,f8974288-44ec-413d-8371-978f481e9bdb,b03c9435-7d22-4661-9631-eb6061fe7f2c,932dd9e6-301c-47ce-934d-0c5869c94a5c,,RETRY,1,2024-12-08T01:00:00+00:00,2026-09-04T11:59:00.284126+00:00,2026-09-04T11:58:59.625378+00:00,SUCCESS,retry_scheduled,retry_scheduled,TIMEOUT,Bank response timed out / unknown outcome,UPI,False,1386.69,,,"{'outcome': 'SETTLED', 'intent_id': '932dd9e6-301c-47ce-934d-0c5869c94a5c', 'person_id': 'fb7b077f-f5e2-4e11-9355-80b60234fda9', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:00.284126+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'b1107948-70ed-4095-9aa7-9e3b9178f7bd', 'failure_timestamp': '2024-12-07T13:00:00+00:00', 'primary_account_id': '3eacc31b-2a36-430d-b640-f5130f3f4280'}",lifetime
BASELINE,5ea48918-e980-4445-bc63-865df9ce9997,b03c9435-7d22-4661-9631-eb6061fe7f2c,edee502d-4eea-4650-a127-de49a233608e,,RETRY,2,2024-12-07T19:00:00+00:00,2026-09-04T11:59:00.027811+00:00,2026-09-04T11:58:58.991358+00:00,SUCCESS,retry_scheduled,retry_scheduled,TIMEOUT,Bank response timed out / unknown outcome,UPI,False,1153.46,,,"{'outcome': 'SETTLED', 'intent_id': 'edee502d-4eea-4650-a127-de49a233608e', 'person_id': 'd2bcf049-fd06-4452-9cfa-880c19d46c2e', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:59:00.027811+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '914bb1e3-c142-49e9-902e-a6829333fe09', 'failure_timestamp': '2024-12-07T07:00:00+00:00', 'primary_account_id': 'c7a5be80-7af7-42cb-8790-3ea6a9de0338'}",lifetime
BASELINE,a7177906-2805-4080-8942-2623b8b5456b,b03c9435-7d22-4661-9631-eb6061fe7f2c,ca19b2fa-0173-4f0f-8979-40c633685bc2,,RETRY,1,2024-12-07T05:00:00+00:00,2026-09-04T11:58:58.924500+00:00,2026-09-04T11:58:58.428553+00:00,SUCCESS,retry_scheduled,retry_scheduled,TIMEOUT,Bank response timed out / unknown outcome,UPI,False,4425.00,,,"{'outcome': 'SETTLED', 'intent_id': 'ca19b2fa-0173-4f0f-8979-40c633685bc2', 'person_id': '13cc6eed-3979-46b4-b6f8-5e464bf3ee1f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:58:58.924500+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '0ed62823-422b-4ede-bb47-7684182bb487', 'failure_timestamp': '2024-12-06T17:00:00+00:00', 'primary_account_id': '8d50ad68-d071-4710-82cd-56debb3452c0'}",lifetime
BASELINE,95426f73-711d-4f77-ba00-d331aca50556,b03c9435-7d22-4661-9631-eb6061fe7f2c,0d4e82c2-1f6c-4256-9225-04d9960940a5,,RETRY,2,2024-12-06T19:00:00+00:00,2026-09-04T11:58:58.587199+00:00,2026-09-04T11:58:57.462229+00:00,SUCCESS,retry_scheduled,retry_scheduled,ISSUER_DECLINE,Temporary decline by issuing bank,UPI,False,11678.46,,,"{'outcome': 'SETTLED', 'intent_id': '0d4e82c2-1f6c-4256-9225-04d9960940a5', 'person_id': 'fb7b077f-f5e2-4e11-9355-80b60234fda9', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:58:58.587199+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'b9f2f80b-2d88-473b-b403-1311a4a7b2a7', 'failure_timestamp': '2024-12-06T07:00:00+00:00', 'primary_account_id': '3eacc31b-2a36-430d-b640-f5130f3f4280'}",lifetime
BASELINE,ca34e301-c43b-478b-b387-15f82b022455,b03c9435-7d22-4661-9631-eb6061fe7f2c,3084ed55-34db-4450-b2b1-b72cc17fb4b7,,RETRY,2,2024-12-06T10:00:00+00:00,2026-09-04T11:58:57.632641+00:00,2026-09-04T11:58:57.221717+00:00,SUCCESS,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,140.42,,,"{'outcome': 'SETTLED', 'intent_id': '3084ed55-34db-4450-b2b1-b72cc17fb4b7', 'person_id': '13632a86-1805-46ca-99f7-95e8d7028a1b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:58:57.632641+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '710e4f88-64c1-4305-96a8-b48f018074f4', 'failure_timestamp': '2024-12-05T22:00:00+00:00', 'primary_account_id': '065bac40-30a8-46fa-a191-5280af59359e'}",lifetime
BASELINE,e42445d4-1bb5-4f80-b72f-7729fc6af937,b03c9435-7d22-4661-9631-eb6061fe7f2c,25f3491e-e5c2-46b8-9c96-17c1bd443efe,,RETRY,1,2024-12-06T07:00:00+00:00,2026-09-04T11:58:57.422983+00:00,2026-09-04T11:58:57.009225+00:00,SUCCESS,retry_scheduled,retry_scheduled,ISSUER_DECLINE,Temporary decline by issuing bank,CARD,False,1134.71,,,"{'outcome': 'SETTLED', 'intent_id': '25f3491e-e5c2-46b8-9c96-17c1bd443efe', 'person_id': '80e4ce41-b704-4294-bb20-28d81a1d587b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:58:57.422983+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'bd177492-3397-4bec-bbc8-008bedf43252', 'failure_timestamp': '2024-12-05T19:00:00+00:00', 'primary_account_id': '03bef64b-6d0b-48f0-b20d-0e0f7f6b286e'}",lifetime
